Timestamp(ms),Current(uA),D0-D7
164841.31,332.535,00000000
164841.32,334.341,00000000
164841.33,333.438,00000000
164841.34,332.987,00000000
164841.35,332.535,00000000
164841.36,333.889,00000000
164841.37,333.889,00000000
164841.38,334.792,00000000
164841.39,332.535,00000000
164841.4,333.889,00000000
164841.41,332.987,00000000
164841.42,333.438,00000000
164841.43,336.147,00000000
164841.44,334.341,00000000
164841.45,336.599,00000000
164841.46,335.695,00000000
164841.47,335.695,00000000
164841.48,334.341,00000000
164841.49,335.695,00000000
164841.5,334.792,00000000
164841.51,334.341,00000000
164841.52,334.792,00000000
164841.53,334.341,00000000
164841.54,333.438,00000000
164841.55,334.792,00000000
164841.56,334.341,00000000
164841.57,333.889,00000000
164841.58,333.438,00000000
164841.59,335.244,00000000
164841.6,334.341,00000000
164841.61,336.147,00000000
164841.62,335.244,00000000
164841.63,335.244,00000000
164841.64,336.147,00000000
164841.65,336.599,00000000
164841.66,333.438,00000000
164841.67,335.244,00000000
164841.68,335.695,00000000
164841.69,335.695,00000000
164841.7,336.147,00000000
164841.71,335.244,00000000
164841.72,334.341,00000000
164841.73,335.244,00000000
164841.74,336.147,00000000
164841.75,335.695,00000000
164841.76,334.341,00000000
164841.77,336.147,00000000
164841.78,335.695,00000000
164841.79,334.341,00000000
164841.8,334.341,00000000
164841.81,334.792,00000000
164841.82,335.695,00000000
164841.83,335.695,00000000
164841.84,335.244,00000000
164841.85,335.244,00000000
164841.86,335.695,00000000
164841.87,334.792,00000000
164841.88,335.244,00000000
164841.89,333.889,00000000
164841.9,334.792,00000000
164841.91,333.889,00000000
164841.92,335.695,00000000
164841.93,334.792,00000000
164841.94,336.147,00000000
164841.95,335.244,00000000
164841.96,336.147,00000000
164841.97,336.147,00000000
164841.98,335.695,00000000
164841.99,334.341,00000000
164842,335.695,00000000
164842.01,334.341,00000000
164842.02,333.889,00000000
164842.03,334.792,00000000
164842.04,334.792,00000000
164842.05,336.599,00000000
164842.06,335.244,00000000
164842.07,334.792,00000000
164842.08,333.889,00000000
164842.09,335.695,00000000
164842.1,333.889,00000000
164842.11,333.438,00000000
164842.12,332.535,00000000
164842.13,332.987,00000000
164842.14,333.438,00000000
164842.15,334.792,00000000
164842.16,332.987,00000000
164842.17,331.633,00000000
