Timestamp(ms),Current(uA),D0-D7
6500.45,315.863,00000000
6500.46,315.863,00000000
6500.47,315.863,00000000
6500.48,315.413,00000000
6500.49,314.513,00000000
6500.5,315.413,00000000
6500.51,316.313,00000000
6500.52,315.413,00000000
6500.53,318.563,00000000
6500.54,316.763,00000000
6500.55,315.413,00000000
6500.56,317.213,00000000
6500.57,316.763,00000000
6500.58,316.313,00000000
6500.59,314.513,00000000
6500.6,314.963,00000000
6500.61,315.863,00000000
6500.62,317.213,00000000
6500.63,316.313,00000000
6500.64,316.763,00000000
6500.65,314.963,00000000
6500.66,315.863,00000000
6500.67,314.963,00000000
6500.68,315.413,00000000
6500.69,315.413,00000000
6500.7,314.063,00000000
6500.71,315.413,00000000
6500.72,313.614,00000000
6500.73,313.614,00000000
6500.74,314.963,00000000
6500.75,312.714,00000000
6500.76,313.614,00000000
6500.77,314.063,00000000
6500.78,314.513,00000000
6500.79,314.963,00000000
6500.8,314.063,00000000
6500.81,315.413,00000000
6500.82,314.513,00000000
6500.83,315.863,00000000
6500.84,314.063,00000000
6500.85,312.714,00000000
6500.86,313.164,00000000
6500.87,314.963,00000000
6500.88,314.513,00000000
6500.89,313.164,00000000
6500.9,313.164,00000000
6500.91,312.714,00000000
6500.92,314.063,00000000
6500.93,313.164,00000000
6500.94,313.164,00000000
6500.95,313.164,00000000
6500.96,312.714,00000000
6500.97,313.614,00000000
6500.98,314.063,00000000
6500.99,312.265,00000000
6501,312.265,00000000
6501.01,314.063,00000000
6501.02,313.164,00000000
6501.03,313.164,00000000
6501.04,313.164,00000000
6501.05,313.614,00000000
6501.06,313.614,00000000
6501.07,313.164,00000000
6501.08,313.164,00000000
6501.09,310.916,00000000
6501.1,314.963,00000000
6501.11,312.714,00000000
6501.12,311.366,00000000
6501.13,312.714,00000000
6501.14,310.916,00000000
6501.15,312.265,00000000
6501.16,312.714,00000000
6501.17,313.164,00000000
6501.18,311.815,00000000
6501.19,312.714,00000000
6501.2,311.815,00000000
6501.21,313.614,00000000
6501.22,312.714,00000000
6501.23,312.265,00000000
6501.24,312.714,00000000
6501.25,312.265,00000000
6501.26,313.164,00000000
6501.27,311.366,00000000
6501.28,314.513,00000000
6501.29,312.714,00000000
6501.3,313.164,00000000
6501.31,313.614,00000000
6501.32,312.714,00000000
6501.33,313.164,00000000
6501.34,313.164,00000000
6501.35,311.366,00000000
6501.36,312.265,00000000
6501.37,310.467,00000000
6501.38,310.916,00000000
6501.39,310.467,00000000
6501.4,310.916,00000000
6501.41,310.916,00000000
6501.42,311.815,00000000
6501.43,310.916,00000000
6501.44,313.164,00000000
6501.45,311.815,00000000
6501.46,311.366,00000000
6501.47,311.366,00000000
6501.48,312.265,00000000
6501.49,312.265,00000000
6501.5,311.815,00000000
6501.51,312.265,00000000
6501.52,310.916,00000000
6501.53,314.063,00000000
6501.54,313.164,00000000
6501.55,312.714,00000000
6501.56,312.265,00000000
6501.57,311.815,00000000
6501.58,312.714,00000000
6501.59,310.916,00000000
6501.6,311.366,00000000
6501.61,311.815,00000000
6501.62,310.916,00000000
6501.63,311.815,00000000
6501.64,310.467,00000000
6501.65,309.568,00000000
6501.66,310.467,00000000
6501.67,310.467,00000000
6501.68,310.916,00000000
6501.69,310.916,00000000
6501.7,310.916,00000000
6501.71,309.119,00000000
6501.72,311.366,00000000
6501.73,313.164,00000000
6501.74,311.366,00000000
6501.75,311.366,00000000
6501.76,310.916,00000000
6501.77,310.467,00000000
6501.78,311.366,00000000
6501.79,312.265,00000000
6501.8,313.614,00000000
6501.81,311.366,00000000
6501.82,310.017,00000000
6501.83,311.366,00000000
6501.84,311.366,00000000
6501.85,310.916,00000000
6501.86,311.366,00000000
6501.87,311.815,00000000
6501.88,310.916,00000000
6501.89,311.366,00000000
6501.9,310.017,00000000
6501.91,313.164,00000000
6501.92,310.467,00000000
6501.93,311.366,00000000
6501.94,310.467,00000000
6501.95,311.366,00000000
6501.96,311.366,00000000
6501.97,311.366,00000000
6501.98,311.815,00000000
6501.99,310.467,00000000
6502,311.366,00000000
6502.01,310.916,00000000
6502.02,310.467,00000000
6502.03,310.916,00000000
6502.04,308.220,00000000
6502.05,309.119,00000000
6502.06,310.467,00000000
6502.07,309.568,00000000
6502.08,311.366,00000000
6502.09,310.017,00000000
6502.1,308.669,00000000
6502.11,310.017,00000000
6502.12,308.220,00000000
6502.13,307.771,00000000
6502.14,307.771,00000000
6502.15,307.771,00000000
6502.16,308.669,00000000
6502.17,308.220,00000000
6502.18,309.119,00000000
6502.19,308.220,00000000
6502.2,311.366,00000000
6502.21,309.568,00000000
6502.22,308.669,00000000
6502.23,308.669,00000000
6502.24,307.771,00000000
6502.25,308.220,00000000
6502.26,307.322,00000000
6502.27,307.322,00000000
6502.28,307.322,00000000
6502.29,307.771,00000000
6502.3,308.220,00000000
6502.31,308.669,00000000
6502.32,306.423,00000000
6502.33,307.771,00000000
6502.34,306.423,00000000
6502.35,305.525,00000000
6502.36,306.873,00000000
6502.37,305.974,00000000
6502.38,305.525,00000000
6502.39,305.974,00000000
6502.4,305.525,00000000
6502.41,307.771,00000000
6502.42,307.322,00000000
