Timestamp(ms),Current(uA),D0-D7
106127.87,334.341,00000000
106127.88,336.599,00000000
106127.89,336.147,00000000
106127.9,342.022,00000000
106127.91,341.569,00000000
106127.92,338.858,00000000
106127.93,334.792,00000000
106127.94,335.244,00000000
106127.95,335.244,00000000
106127.96,336.599,00000000
106127.97,341.117,00000000
106127.98,339.761,00000000
106127.99,338.406,00000000
106128,335.695,00000000
106128.01,334.792,00000000
106128.02,334.792,00000000
106128.03,334.341,00000000
106128.04,337.050,00000000
106128.05,339.309,00000000
106128.06,337.050,00000000
106128.07,336.147,00000000
106128.08,333.438,00000000
106128.09,333.438,00000000
106128.1,333.438,00000000
106128.11,337.502,00000000
106128.12,340.665,00000000
106128.13,340.665,00000000
106128.14,340.665,00000000
106128.15,336.147,00000000
106128.16,335.244,00000000
106128.17,334.341,00000000
106128.18,335.695,00000000
106128.19,337.050,00000000
106128.2,338.858,00000000
106128.21,339.761,00000000
106128.22,338.406,00000000
106128.23,334.341,00000000
106128.24,332.084,00000000
106128.25,335.695,00000000
106128.26,335.244,00000000
106128.27,340.213,00000000
106128.28,339.761,00000000
106128.29,341.569,00000000
106128.3,337.954,00000000
106128.31,334.792,00000000
106128.32,333.889,00000000
106128.33,337.502,00000000
106128.34,337.954,00000000
106128.35,341.117,00000000
106128.36,341.117,00000000
106128.37,341.117,00000000
106128.38,337.502,00000000
106128.39,334.341,00000000
106128.4,336.147,00000000
106128.41,337.050,00000000
106128.42,337.954,00000000
106128.43,337.954,00000000
106128.44,340.213,00000000
106128.45,338.406,00000000
106128.46,334.792,00000000
106128.47,333.438,00000000
106128.48,335.244,00000000
106128.49,336.599,00000000
106128.5,339.309,00000000
106128.51,340.213,00000000
106128.52,340.213,00000000
106128.53,334.341,00000000
106128.54,331.633,00000000
106128.55,332.535,00000000
106128.56,334.792,00000000
106128.57,336.599,00000000
106128.58,338.406,00000000
106128.59,339.761,00000000
106128.6,337.050,00000000
106128.61,334.792,00000000
106128.62,334.341,00000000
106128.63,336.599,00000000
106128.64,337.502,00000000
106128.65,342.022,00000000
106128.66,341.569,00000000
106128.67,338.858,00000000
106128.68,337.050,00000000
106128.69,335.244,00000000
106128.7,335.695,00000000
106128.71,337.050,00000000
106128.72,340.213,00000000
106128.73,342.022,00000000
106128.74,341.569,00000000
106128.75,340.213,00000000
106128.76,337.050,00000000
106128.77,334.792,00000000
106128.78,335.244,00000000
106128.79,336.599,00000000
106128.8,340.213,00000000
106128.81,340.213,00000000
106128.82,336.599,00000000
106128.83,335.695,00000000
106128.84,334.341,00000000
106128.85,333.889,00000000
106128.86,335.244,00000000
106128.87,337.050,00000000
106128.88,338.858,00000000
106128.89,338.406,00000000
106128.9,337.502,00000000
106128.91,335.244,00000000
106128.92,331.633,00000000
106128.93,332.084,00000000
106128.94,336.599,00000000
106128.95,337.502,00000000
106128.96,339.761,00000000
106128.97,337.050,00000000
106128.98,336.147,00000000
106128.99,332.987,00000000
106129,332.987,00000000
106129.01,334.341,00000000
106129.02,335.695,00000000
106129.03,337.050,00000000
106129.04,338.858,00000000
106129.05,339.309,00000000
106129.06,334.792,00000000
106129.07,332.987,00000000
106129.08,333.889,00000000
106129.09,333.889,00000000
106129.1,338.406,00000000
106129.11,339.761,00000000
106129.12,337.502,00000000
106129.13,337.502,00000000
106129.14,332.987,00000000
106129.15,332.535,00000000
106129.16,332.987,00000000
106129.17,335.695,00000000
106129.18,338.858,00000000
106129.19,339.761,00000000
106129.2,337.954,00000000
106129.21,337.050,00000000
106129.22,333.889,00000000
106129.23,333.889,00000000
106129.24,336.147,00000000
106129.25,336.599,00000000
106129.26,340.213,00000000
106129.27,338.406,00000000
106129.28,337.502,00000000
106129.29,332.535,00000000
106129.3,332.987,00000000
106129.31,333.889,00000000
106129.32,333.438,00000000
106129.33,337.050,00000000
106129.34,337.954,00000000
106129.35,337.954,00000000
106129.36,334.341,00000000
106129.37,333.889,00000000
106129.38,333.438,00000000
106129.39,334.792,00000000
106129.4,336.147,00000000
106129.41,339.309,00000000
106129.42,338.406,00000000
106129.43,337.050,00000000
106129.44,333.438,00000000
106129.45,330.730,00000000
106129.46,335.244,00000000
106129.47,334.341,00000000
106129.48,337.954,00000000
106129.49,338.406,00000000
106129.5,337.050,00000000
106129.51,336.599,00000000
106129.52,330.730,00000000
106129.53,332.535,00000000
106129.54,334.341,00000000
106129.55,337.050,00000000
106129.56,340.213,00000000
106129.57,337.502,00000000
106129.58,337.954,00000000
106129.59,336.599,00000000
106129.6,334.341,00000000
106129.61,334.341,00000000
106129.62,334.341,00000000
106129.63,337.502,00000000
106129.64,339.761,00000000
106129.65,338.858,00000000
106129.66,337.954,00000000
106129.67,332.987,00000000
106129.68,332.535,00000000
106129.69,334.792,00000000
106129.7,334.341,00000000
106129.71,339.761,00000000
106129.72,339.761,00000000
106129.73,339.761,00000000
106129.74,337.050,00000000
106129.75,334.792,00000000
106129.76,332.987,00000000
106129.77,337.050,00000000
106129.78,338.406,00000000
106129.79,340.213,00000000
106129.8,338.858,00000000
106129.81,338.406,00000000
106129.82,332.535,00000000
106129.83,332.535,00000000
106129.84,334.792,00000000
106129.85,337.954,00000000
106129.86,339.761,00000000
106129.87,340.665,00000000
106129.88,340.213,00000000
106129.89,337.050,00000000
106129.9,332.987,00000000
106129.91,333.438,00000000
106129.92,334.341,00000000
106129.93,338.406,00000000
106129.94,340.665,00000000
106129.95,339.761,00000000
106129.96,339.761,00000000
106129.97,335.244,00000000
106129.98,334.341,00000000
106129.99,334.792,00000000
106130,336.599,00000000
106130.01,338.858,00000000
106130.02,339.761,00000000
106130.03,338.858,00000000
106130.04,337.954,00000000
106130.05,333.438,00000000
106130.06,332.535,00000000
106130.07,332.535,00000000
106130.08,337.502,00000000
106130.09,338.858,00000000
106130.1,340.213,00000000
106130.11,338.406,00000000
106130.12,335.244,00000000
106130.13,334.341,00000000
106130.14,335.695,00000000
106130.15,335.695,00000000
106130.16,337.954,00000000
106130.17,339.761,00000000
106130.18,338.858,00000000
106130.19,337.502,00000000
106130.2,332.084,00000000
106130.21,334.341,00000000
106130.22,334.341,00000000
106130.23,336.147,00000000
106130.24,339.309,00000000
106130.25,340.213,00000000
106130.26,336.147,00000000
106130.27,333.438,00000000
106130.28,331.633,00000000
106130.29,332.987,00000000
106130.3,335.244,00000000
106130.31,337.502,00000000
106130.32,338.406,00000000
106130.33,337.050,00000000
106130.34,337.050,00000000
106130.35,331.633,00000000
106130.36,332.535,00000000
106130.37,334.341,00000000
106130.38,334.341,00000000
106130.39,338.406,00000000
106130.4,337.050,00000000
106130.41,336.599,00000000
106130.42,333.889,00000000
106130.43,332.084,00000000
106130.44,333.889,00000000
106130.45,333.438,00000000
106130.46,338.858,00000000
106130.47,339.761,00000000
106130.48,340.213,00000000
106130.49,337.502,00000000
106130.5,334.792,00000000
106130.51,334.341,00000000
106130.52,334.341,00000000
106130.53,335.695,00000000
106130.54,337.502,00000000
106130.55,340.213,00000000
106130.56,340.213,00000000
106130.57,335.695,00000000
106130.58,331.181,00000000
106130.59,332.535,00000000
106130.6,334.792,00000000
106130.61,337.050,00000000
106130.62,340.213,00000000
106130.63,341.117,00000000
106130.64,337.954,00000000
106130.65,333.438,00000000
106130.66,332.987,00000000
106130.67,332.535,00000000
106130.68,334.792,00000000
106130.69,337.954,00000000
106130.7,337.050,00000000
106130.71,338.406,00000000
106130.72,337.502,00000000
106130.73,333.889,00000000
106130.74,332.535,00000000
106130.75,332.535,00000000
106130.76,335.695,00000000
106130.77,338.406,00000000
106130.78,337.954,00000000
106130.79,338.406,00000000
106130.8,334.792,00000000
106130.81,332.987,00000000
106130.82,330.730,00000000
106130.83,332.987,00000000
106130.84,336.147,00000000
106130.85,338.858,00000000
106130.86,339.309,00000000
106130.87,336.599,00000000
106130.88,331.633,00000000
106130.89,330.730,00000000
106130.9,332.987,00000000
106130.91,332.987,00000000
106130.92,336.147,00000000
106130.93,335.244,00000000
106130.94,335.695,00000000
106130.95,332.535,00000000
106130.96,328.926,00000000
106130.97,331.181,00000000
106130.98,332.987,00000000
106130.99,335.695,00000000
106131,337.502,00000000
106131.01,338.406,00000000
106131.02,336.147,00000000
106131.03,332.987,00000000
106131.04,332.535,00000000
106131.05,332.987,00000000
106131.06,334.341,00000000
106131.07,335.244,00000000
106131.08,337.954,00000000
106131.09,336.599,00000000
106131.1,334.341,00000000
106131.11,332.084,00000000
106131.12,334.792,00000000
106131.13,333.889,00000000
106131.14,336.147,00000000
106131.15,338.406,00000000
106131.16,338.858,00000000
106131.17,339.309,00000000
106131.18,333.889,00000000
106131.19,332.084,00000000
106131.2,332.084,00000000
106131.21,334.792,00000000
106131.22,337.502,00000000
106131.23,338.858,00000000
106131.24,337.502,00000000
106131.25,337.050,00000000
106131.26,331.633,00000000
106131.27,332.084,00000000
106131.28,333.889,00000000
106131.29,335.695,00000000
106131.3,339.309,00000000
106131.31,340.213,00000000
106131.32,337.050,00000000
106131.33,334.341,00000000
106131.34,332.535,00000000
106131.35,334.792,00000000
106131.36,334.341,00000000
106131.37,339.309,00000000
106131.38,339.309,00000000
106131.39,338.858,00000000
106131.4,337.050,00000000
106131.41,332.535,00000000
106131.42,332.535,00000000
106131.43,334.792,00000000
106131.44,334.792,00000000
106131.45,337.954,00000000
106131.46,341.117,00000000
106131.47,340.213,00000000
106131.48,335.695,00000000
106131.49,332.987,00000000
106131.5,332.987,00000000
106131.51,335.695,00000000
106131.52,336.599,00000000
106131.53,338.858,00000000
106131.54,337.502,00000000
106131.55,336.599,00000000
106131.56,332.535,00000000
106131.57,330.730,00000000
106131.58,336.599,00000000
106131.59,334.341,00000000
106131.6,338.406,00000000
106131.61,338.406,00000000
106131.62,337.502,00000000
106131.63,334.341,00000000
106131.64,333.438,00000000
106131.65,332.084,00000000
106131.66,332.535,00000000
106131.67,333.889,00000000
106131.68,338.406,00000000
106131.69,337.502,00000000
106131.7,336.147,00000000
106131.71,334.341,00000000
106131.72,332.987,00000000
106131.73,332.987,00000000
106131.74,334.792,00000000
106131.75,337.954,00000000
106131.76,341.117,00000000
106131.77,339.309,00000000
106131.78,337.502,00000000
106131.79,334.792,00000000
106131.8,332.987,00000000
106131.81,333.889,00000000
106131.82,335.695,00000000
106131.83,339.309,00000000
106131.84,338.858,00000000
106131.85,339.761,00000000
106131.86,337.050,00000000
106131.87,334.341,00000000
106131.88,336.599,00000000
106131.89,334.341,00000000
106131.9,339.309,00000000
106131.91,342.474,00000000
106131.92,339.761,00000000
106131.93,337.954,00000000
106131.94,334.341,00000000
106131.95,334.341,00000000
106131.96,333.438,00000000
106131.97,336.599,00000000
106131.98,340.665,00000000
106131.99,340.213,00000000
106132,341.117,00000000
106132.01,337.050,00000000
106132.02,334.792,00000000
106132.03,333.889,00000000
106132.04,333.438,00000000
106132.05,335.695,00000000
106132.06,339.309,00000000
106132.07,337.050,00000000
106132.08,336.599,00000000
106132.09,333.438,00000000
106132.1,332.987,00000000
106132.11,333.889,00000000
106132.12,335.695,00000000
106132.13,339.761,00000000
106132.14,340.665,00000000
106132.15,339.309,00000000
106132.16,336.147,00000000
106132.17,333.889,00000000
106132.18,333.889,00000000
106132.19,335.695,00000000
106132.2,338.406,00000000
106132.21,340.213,00000000
106132.22,339.309,00000000
106132.23,336.147,00000000
106132.24,336.599,00000000
106132.25,332.535,00000000
106132.26,334.341,00000000
106132.27,335.244,00000000
106132.28,339.309,00000000
106132.29,338.406,00000000
106132.3,338.406,00000000
106132.31,336.147,00000000
106132.32,332.535,00000000
106132.33,331.181,00000000
106132.34,334.341,00000000
106132.35,335.695,00000000
106132.36,338.406,00000000
106132.37,337.954,00000000
106132.38,337.050,00000000
106132.39,333.438,00000000
106132.4,332.084,00000000
106132.41,334.792,00000000
106132.42,334.341,00000000
106132.43,338.406,00000000
106132.44,337.502,00000000
106132.45,337.502,00000000
106132.46,334.341,00000000
106132.47,332.084,00000000
106132.48,331.633,00000000
106132.49,333.889,00000000
106132.5,333.889,00000000
106132.51,336.599,00000000
106132.52,338.406,00000000
106132.53,337.954,00000000
106132.54,336.599,00000000
106132.55,331.181,00000000
106132.56,332.535,00000000
106132.57,333.889,00000000
106132.58,336.147,00000000
106132.59,336.147,00000000
106132.6,337.502,00000000
106132.61,335.695,00000000
106132.62,332.535,00000000
106132.63,333.438,00000000
106132.64,333.438,00000000
106132.65,334.341,00000000
106132.66,337.050,00000000
106132.67,338.406,00000000
106132.68,337.954,00000000
106132.69,336.147,00000000
106132.7,332.987,00000000
106132.71,332.535,00000000
106132.72,334.341,00000000
106132.73,336.599,00000000
106132.74,340.213,00000000
106132.75,339.761,00000000
106132.76,338.858,00000000
106132.77,334.341,00000000
106132.78,332.535,00000000
106132.79,333.438,00000000
106132.8,336.147,00000000
106132.81,337.502,00000000
106132.82,337.050,00000000
106132.83,339.761,00000000
106132.84,338.406,00000000
106132.85,334.792,00000000
106132.86,334.341,00000000
106132.87,334.341,00000000
106132.88,335.695,00000000
106132.89,337.954,00000000
106132.9,339.309,00000000
106132.91,337.954,00000000
106132.92,334.792,00000000
106132.93,332.084,00000000
106132.94,332.987,00000000
106132.95,334.792,00000000
106132.96,336.599,00000000
106132.97,338.406,00000000
106132.98,338.406,00000000
106132.99,336.147,00000000
106133,332.535,00000000
106133.01,330.730,00000000
106133.02,333.438,00000000
106133.03,333.889,00000000
106133.04,335.244,00000000
106133.05,338.406,00000000
106133.06,336.147,00000000
106133.07,332.084,00000000
106133.08,332.084,00000000
106133.09,331.181,00000000
106133.1,333.438,00000000
106133.11,336.599,00000000
106133.12,337.502,00000000
106133.13,338.406,00000000
106133.14,335.695,00000000
106133.15,332.535,00000000
106133.16,332.987,00000000
106133.17,333.889,00000000
106133.18,335.244,00000000
106133.19,336.147,00000000
106133.2,337.502,00000000
106133.21,337.502,00000000
106133.22,335.244,00000000
106133.23,332.535,00000000
106133.24,332.535,00000000
106133.25,335.244,00000000
106133.26,338.406,00000000
106133.27,339.309,00000000
106133.28,337.954,00000000
106133.29,340.213,00000000
106133.3,333.438,00000000
106133.31,333.889,00000000
106133.32,333.889,00000000
106133.33,336.147,00000000
106133.34,338.858,00000000
106133.35,339.761,00000000
106133.36,337.954,00000000
106133.37,335.244,00000000
106133.38,333.889,00000000
106133.39,332.535,00000000
106133.4,332.987,00000000
106133.41,335.695,00000000
106133.42,337.502,00000000
106133.43,336.147,00000000
106133.44,336.147,00000000
106133.45,332.987,00000000
106133.46,332.084,00000000
106133.47,333.889,00000000
106133.48,335.695,00000000
106133.49,338.406,00000000
106133.5,340.213,00000000
106133.51,338.858,00000000
106133.52,335.695,00000000
106133.53,332.084,00000000
106133.54,333.889,00000000
106133.55,333.438,00000000
106133.56,337.050,00000000
106133.57,338.406,00000000
106133.58,339.309,00000000
106133.59,336.599,00000000
106133.6,333.889,00000000
106133.61,332.987,00000000
106133.62,332.987,00000000
106133.63,336.599,00000000
106133.64,337.954,00000000
106133.65,337.954,00000000
106133.66,340.213,00000000
106133.67,337.050,00000000
106133.68,333.438,00000000
106133.69,335.244,00000000
106133.7,334.341,00000000
106133.71,336.147,00000000
106133.72,340.213,00000000
106133.73,339.761,00000000
106133.74,338.858,00000000
106133.75,334.792,00000000
106133.76,333.889,00000000
106133.77,333.438,00000000
106133.78,332.987,00000000
106133.79,335.695,00000000
106133.8,337.050,00000000
106133.81,336.147,00000000
106133.82,334.792,00000000
106133.83,331.633,00000000
106133.84,332.084,00000000
106133.85,332.987,00000000
106133.86,336.147,00000000
106133.87,335.695,00000000
106133.88,337.050,00000000
106133.89,334.341,00000000
106133.9,332.084,00000000
106133.91,330.730,00000000
106133.92,332.084,00000000
106133.93,332.084,00000000
106133.94,338.406,00000000
106133.95,337.050,00000000
106133.96,336.599,00000000
106133.97,333.889,00000000
106133.98,330.730,00000000
106133.99,332.987,00000000
106134,332.535,00000000
106134.01,332.987,00000000
106134.02,336.147,00000000
106134.03,337.502,00000000
106134.04,337.502,00000000
106134.05,332.987,00000000
106134.06,329.377,00000000
106134.07,329.828,00000000
106134.08,332.987,00000000
106134.09,335.695,00000000
106134.1,338.406,00000000
106134.11,336.147,00000000
106134.12,335.695,00000000
106134.13,332.535,00000000
106134.14,331.633,00000000
106134.15,332.084,00000000
106134.16,334.792,00000000
106134.17,337.954,00000000
106134.18,338.406,00000000
106134.19,337.050,00000000
106134.2,334.792,00000000
106134.21,332.084,00000000
106134.22,332.535,00000000
106134.23,333.889,00000000
106134.24,336.599,00000000
106134.25,339.309,00000000
106134.26,338.858,00000000
106134.27,334.792,00000000
106134.28,332.987,00000000
106134.29,332.535,00000000
106134.3,334.792,00000000
106134.31,334.792,00000000
106134.32,336.599,00000000
106134.33,337.954,00000000
106134.34,336.147,00000000
106134.35,333.438,00000000
106134.36,331.633,00000000
106134.37,331.633,00000000
106134.38,333.889,00000000
106134.39,336.599,00000000
106134.4,337.954,00000000
106134.41,337.502,00000000
106134.42,334.341,00000000
106134.43,331.633,00000000
106134.44,331.633,00000000
106134.45,331.633,00000000
106134.46,334.341,00000000
106134.47,336.147,00000000
106134.48,338.406,00000000
106134.49,338.406,00000000
106134.5,335.244,00000000
106134.51,331.633,00000000
106134.52,332.535,00000000
106134.53,333.438,00000000
106134.54,336.147,00000000
106134.55,337.954,00000000
106134.56,338.406,00000000
106134.57,336.147,00000000
106134.58,330.730,00000000
106134.59,332.535,00000000
106134.6,332.987,00000000
106134.61,334.792,00000000
106134.62,337.050,00000000
106134.63,339.309,00000000
106134.64,337.954,00000000
106134.65,335.244,00000000
106134.66,331.633,00000000
106134.67,332.535,00000000
106134.68,332.987,00000000
106134.69,336.599,00000000
106134.7,337.954,00000000
106134.71,340.213,00000000
106134.72,338.406,00000000
106134.73,335.244,00000000
106134.74,332.535,00000000
106134.75,334.792,00000000
106134.76,333.889,00000000
106134.77,337.050,00000000
106134.78,337.502,00000000
106134.79,336.599,00000000
106134.8,335.244,00000000
106134.81,332.535,00000000
106134.82,331.633,00000000
106134.83,332.987,00000000
106134.84,336.147,00000000
106134.85,338.858,00000000
106134.86,340.213,00000000
106134.87,336.599,00000000
106134.88,333.889,00000000
106134.89,331.633,00000000
106134.9,332.987,00000000
106134.91,332.084,00000000
106134.92,335.244,00000000
106134.93,337.954,00000000
106134.94,337.050,00000000
106134.95,334.792,00000000
106134.96,333.889,00000000
106134.97,331.633,00000000
106134.98,333.438,00000000
106134.99,334.792,00000000
106135,336.599,00000000
106135.01,338.406,00000000
106135.02,338.406,00000000
106135.03,335.244,00000000
106135.04,333.438,00000000
106135.05,332.535,00000000
106135.06,332.535,00000000
106135.07,333.438,00000000
106135.08,337.050,00000000
106135.09,336.599,00000000
106135.1,335.244,00000000
106135.11,332.084,00000000
106135.12,330.730,00000000
106135.13,331.633,00000000
106135.14,333.438,00000000
106135.15,336.147,00000000
106135.16,338.406,00000000
106135.17,337.050,00000000
106135.18,333.889,00000000
106135.19,331.633,00000000
106135.2,329.828,00000000
106135.21,333.889,00000000
106135.22,333.889,00000000
106135.23,337.502,00000000
106135.24,337.050,00000000
106135.25,335.695,00000000
106135.26,330.730,00000000
106135.27,329.828,00000000
106135.28,331.181,00000000
106135.29,330.730,00000000
106135.3,334.792,00000000
106135.31,336.599,00000000
106135.32,333.889,00000000
106135.33,332.084,00000000
106135.34,329.828,00000000
106135.35,330.730,00000000
106135.36,332.987,00000000
106135.37,333.889,00000000
106135.38,336.599,00000000
106135.39,335.244,00000000
106135.4,335.244,00000000
106135.41,331.633,00000000
106135.42,331.181,00000000
106135.43,331.181,00000000
106135.44,332.987,00000000
106135.45,333.438,00000000
106135.46,337.954,00000000
106135.47,336.147,00000000
106135.48,336.599,00000000
106135.49,331.181,00000000
106135.5,331.181,00000000
106135.51,330.730,00000000
106135.52,334.792,00000000
106135.53,334.792,00000000
106135.54,336.147,00000000
106135.55,335.695,00000000
106135.56,332.535,00000000
106135.57,328.475,00000000
106135.58,330.730,00000000
106135.59,332.535,00000000
106135.6,334.341,00000000
106135.61,337.954,00000000
106135.62,336.599,00000000
106135.63,334.341,00000000
106135.64,330.730,00000000
106135.65,329.828,00000000
106135.66,332.084,00000000
106135.67,332.535,00000000
106135.68,336.599,00000000
106135.69,338.406,00000000
106135.7,336.599,00000000
106135.71,333.889,00000000
106135.72,332.084,00000000
106135.73,334.792,00000000
106135.74,334.792,00000000
106135.75,337.502,00000000
106135.76,339.309,00000000
106135.77,340.213,00000000
106135.78,336.599,00000000
106135.79,332.084,00000000
106135.8,331.181,00000000
106135.81,332.987,00000000
106135.82,331.633,00000000
106135.83,337.050,00000000
106135.84,339.761,00000000
106135.85,339.761,00000000
106135.86,334.792,00000000
106135.87,331.181,00000000
106135.88,333.889,00000000
106135.89,332.535,00000000
106135.9,334.341,00000000
106135.91,335.244,00000000
106135.92,336.599,00000000
106135.93,335.695,00000000
106135.94,330.730,00000000
106135.95,328.024,00000000
106135.96,331.633,00000000
106135.97,332.535,00000000
106135.98,332.535,00000000
106135.99,336.599,00000000
106136,335.695,00000000
106136.01,332.084,00000000
106136.02,328.926,00000000
106136.03,331.181,00000000
106136.04,330.730,00000000
106136.05,334.341,00000000
106136.06,336.599,00000000
106136.07,335.244,00000000
106136.08,336.599,00000000
106136.09,332.084,00000000
106136.1,331.633,00000000
106136.11,332.535,00000000
106136.12,332.987,00000000
106136.13,336.599,00000000
106136.14,335.695,00000000
106136.15,336.599,00000000
106136.16,334.792,00000000
106136.17,330.730,00000000
106136.18,331.633,00000000
106136.19,332.535,00000000
106136.2,333.889,00000000
106136.21,335.695,00000000
106136.22,339.309,00000000
106136.23,337.502,00000000
106136.24,333.438,00000000
106136.25,330.730,00000000
106136.26,330.730,00000000
106136.27,332.987,00000000
106136.28,336.147,00000000
106136.29,338.406,00000000
106136.3,338.406,00000000
106136.31,336.147,00000000
106136.32,330.730,00000000
106136.33,331.181,00000000
106136.34,333.889,00000000
106136.35,334.341,00000000
106136.36,336.147,00000000
106136.37,336.599,00000000
106136.38,336.147,00000000
106136.39,334.792,00000000
106136.4,331.633,00000000
106136.41,332.987,00000000
106136.42,334.792,00000000
106136.43,335.244,00000000
106136.44,337.050,00000000
106136.45,335.244,00000000
106136.46,334.792,00000000
106136.47,330.730,00000000
106136.48,330.730,00000000
106136.49,332.084,00000000
106136.5,332.535,00000000
106136.51,335.695,00000000
106136.52,336.599,00000000
106136.53,336.147,00000000
106136.54,334.341,00000000
106136.55,331.633,00000000
106136.56,331.633,00000000
106136.57,332.535,00000000
106136.58,335.244,00000000
106136.59,337.050,00000000
106136.6,338.406,00000000
106136.61,335.244,00000000
106136.62,331.181,00000000
106136.63,331.181,00000000
106136.64,331.633,00000000
106136.65,332.987,00000000
106136.66,335.695,00000000
106136.67,336.147,00000000
106136.68,337.502,00000000
106136.69,333.889,00000000
106136.7,329.377,00000000
106136.71,329.828,00000000
106136.72,332.084,00000000
106136.73,335.244,00000000
106136.74,334.341,00000000
106136.75,337.502,00000000
106136.76,334.792,00000000
106136.77,332.084,00000000
106136.78,330.730,00000000
106136.79,330.730,00000000
106136.8,333.889,00000000
106136.81,336.599,00000000
106136.82,335.695,00000000
106136.83,335.695,00000000
106136.84,334.792,00000000
106136.85,331.181,00000000
106136.86,330.730,00000000
106136.87,331.633,00000000
106136.88,331.633,00000000
106136.89,334.792,00000000
106136.9,337.050,00000000
106136.91,334.792,00000000
106136.92,332.535,00000000
106136.93,330.730,00000000
106136.94,330.279,00000000
106136.95,329.828,00000000
106136.96,335.244,00000000
106136.97,336.599,00000000
106136.98,335.695,00000000
106136.99,335.695,00000000
106137,331.181,00000000
106137.01,331.181,00000000
106137.02,330.730,00000000
106137.03,332.535,00000000
106137.04,334.341,00000000
106137.05,335.695,00000000
106137.06,336.599,00000000
106137.07,330.730,00000000
106137.08,328.926,00000000
106137.09,331.181,00000000
106137.1,332.987,00000000
106137.11,335.244,00000000
106137.12,337.050,00000000
106137.13,337.502,00000000
106137.14,336.599,00000000
106137.15,330.730,00000000
106137.16,331.181,00000000
106137.17,332.987,00000000
106137.18,333.438,00000000
106137.19,334.341,00000000
106137.2,334.341,00000000
106137.21,335.695,00000000
106137.22,333.889,00000000
106137.23,330.279,00000000
106137.24,330.730,00000000
106137.25,335.695,00000000
106137.26,334.341,00000000
106137.27,336.147,00000000
106137.28,336.599,00000000
106137.29,334.792,00000000
106137.3,331.633,00000000
106137.31,329.828,00000000
106137.32,330.279,00000000
106137.33,332.987,00000000
106137.34,335.244,00000000
106137.35,336.599,00000000
106137.36,336.147,00000000
106137.37,333.889,00000000
106137.38,329.828,00000000
106137.39,331.633,00000000
106137.4,331.633,00000000
106137.41,333.889,00000000
106137.42,336.599,00000000
106137.43,337.502,00000000
106137.44,334.341,00000000
106137.45,330.730,00000000
106137.46,332.084,00000000
106137.47,331.633,00000000
106137.48,332.987,00000000
106137.49,335.244,00000000
106137.5,337.502,00000000
106137.51,337.954,00000000
106137.52,333.889,00000000
106137.53,331.633,00000000
