Timestamp(ms),Current(uA),D0-D7
165853.08,336.147,00000000
165853.09,337.502,00000000
165853.1,336.147,00000000
165853.11,338.406,00000000
165853.12,338.406,00000000
165853.13,336.599,00000000
165853.14,335.695,00000000
165853.15,336.147,00000000
165853.16,333.889,00000000
165853.17,336.147,00000000
165853.18,336.599,00000000
165853.19,336.599,00000000
165853.2,334.792,00000000
165853.21,334.341,00000000
165853.22,335.695,00000000
165853.23,334.792,00000000
165853.24,335.244,00000000
165853.25,335.695,00000000
165853.26,334.341,00000000
165853.27,335.695,00000000
165853.28,334.792,00000000
165853.29,335.244,00000000
165853.3,335.695,00000000
165853.31,335.695,00000000
165853.32,337.050,00000000
165853.33,336.599,00000000
165853.34,336.147,00000000
165853.35,334.792,00000000
165853.36,338.406,00000000
165853.37,335.695,00000000
165853.38,338.406,00000000
165853.39,337.502,00000000
165853.4,336.599,00000000
165853.41,336.599,00000000
165853.42,337.050,00000000
165853.43,335.244,00000000
165853.44,337.050,00000000
165853.45,337.050,00000000
165853.46,336.147,00000000
165853.47,336.599,00000000
165853.48,335.695,00000000
165853.49,336.147,00000000
165853.5,335.244,00000000
165853.51,336.599,00000000
165853.52,335.244,00000000
165853.53,336.599,00000000
165853.54,337.050,00000000
165853.55,337.954,00000000
165853.56,338.406,00000000
165853.57,339.309,00000000
165853.58,337.050,00000000
165853.59,337.954,00000000
165853.6,337.502,00000000
165853.61,337.050,00000000
165853.62,336.599,00000000
165853.63,337.502,00000000
165853.64,335.695,00000000
165853.65,337.050,00000000
165853.66,336.599,00000000
165853.67,336.599,00000000
165853.68,335.695,00000000
165853.69,336.599,00000000
165853.7,336.147,00000000
165853.71,337.954,00000000
165853.72,337.050,00000000
165853.73,335.695,00000000
165853.74,337.050,00000000
165853.75,337.502,00000000
165853.76,338.406,00000000
165853.77,338.406,00000000
165853.78,337.502,00000000
165853.79,337.502,00000000
165853.8,336.147,00000000
165853.81,337.954,00000000
165853.82,337.502,00000000
165853.83,338.406,00000000
165853.84,339.309,00000000
165853.85,337.502,00000000
165853.86,337.954,00000000
165853.87,338.406,00000000
165853.88,339.761,00000000
165853.89,338.858,00000000
165853.9,338.858,00000000
165853.91,337.050,00000000
165853.92,338.858,00000000
165853.93,339.761,00000000
165853.94,339.761,00000000
165853.95,339.309,00000000
165853.96,337.954,00000000
165853.97,337.954,00000000
165853.98,338.858,00000000
165853.99,338.858,00000000
165854,338.406,00000000
165854.01,338.858,00000000
165854.02,337.954,00000000
165854.03,336.147,00000000
165854.04,338.858,00000000
165854.05,339.309,00000000
165854.06,337.502,00000000
165854.07,337.954,00000000
165854.08,338.406,00000000
165854.09,338.406,00000000
165854.1,338.858,00000000
165854.11,338.858,00000000
165854.12,340.213,00000000
165854.13,339.761,00000000
165854.14,339.761,00000000
165854.15,338.406,00000000
165854.16,338.406,00000000
165854.17,338.858,00000000
165854.18,339.761,00000000
165854.19,341.569,00000000
165854.2,339.761,00000000
165854.21,339.761,00000000
165854.22,337.954,00000000
165854.23,339.309,00000000
165854.24,338.858,00000000
165854.25,339.309,00000000
165854.26,338.406,00000000
165854.27,339.761,00000000
165854.28,337.050,00000000
165854.29,339.761,00000000
165854.3,341.117,00000000
165854.31,338.858,00000000
165854.32,340.213,00000000
165854.33,338.858,00000000
165854.34,338.858,00000000
165854.35,339.761,00000000
165854.36,341.117,00000000
165854.37,338.858,00000000
165854.38,339.761,00000000
165854.39,338.406,00000000
165854.4,337.502,00000000
165854.41,337.954,00000000
165854.42,339.761,00000000
165854.43,340.665,00000000
165854.44,341.117,00000000
165854.45,341.569,00000000
165854.46,340.665,00000000
165854.47,338.858,00000000
165854.48,340.665,00000000
165854.49,339.761,00000000
165854.5,338.858,00000000
165854.51,338.858,00000000
165854.52,340.213,00000000
165854.53,338.858,00000000
165854.54,340.213,00000000
165854.55,339.309,00000000
165854.56,339.761,00000000
165854.57,339.309,00000000
165854.58,340.213,00000000
165854.59,340.213,00000000
165854.6,339.309,00000000
165854.61,340.213,00000000
165854.62,340.665,00000000
165854.63,340.665,00000000
165854.64,341.117,00000000
165854.65,338.406,00000000
165854.66,337.954,00000000
165854.67,339.309,00000000
165854.68,338.858,00000000
165854.69,340.213,00000000
165854.7,338.858,00000000
165854.71,341.569,00000000
165854.72,338.858,00000000
165854.73,338.406,00000000
165854.74,339.761,00000000
165854.75,339.761,00000000
165854.76,341.569,00000000
165854.77,340.213,00000000
165854.78,340.213,00000000
165854.79,340.665,00000000
165854.8,340.665,00000000
165854.81,341.569,00000000
165854.82,342.022,00000000
165854.83,342.474,00000000
165854.84,341.117,00000000
165854.85,342.022,00000000
165854.86,340.665,00000000
165854.87,339.761,00000000
165854.88,340.665,00000000
165854.89,341.117,00000000
165854.9,342.022,00000000
165854.91,339.761,00000000
165854.92,342.022,00000000
165854.93,341.117,00000000
165854.94,340.665,00000000
165854.95,340.213,00000000
165854.96,339.761,00000000
165854.97,341.117,00000000
165854.98,340.665,00000000
165854.99,340.213,00000000
165855,340.213,00000000
165855.01,341.117,00000000
165855.02,341.569,00000000
165855.03,341.117,00000000
165855.04,342.926,00000000
165855.05,340.213,00000000
165855.06,342.022,00000000
165855.07,342.022,00000000
165855.08,342.022,00000000
165855.09,341.117,00000000
165855.1,339.761,00000000
165855.11,341.117,00000000
165855.12,339.761,00000000
165855.13,339.761,00000000
165855.14,339.309,00000000
165855.15,340.213,00000000
165855.16,337.954,00000000
165855.17,340.665,00000000
165855.18,340.665,00000000
165855.19,339.761,00000000
165855.2,338.406,00000000
165855.21,340.213,00000000
165855.22,339.309,00000000
165855.23,339.309,00000000
165855.24,339.309,00000000
165855.25,337.954,00000000
165855.26,338.858,00000000
165855.27,339.761,00000000
165855.28,337.954,00000000
165855.29,341.117,00000000
165855.3,339.761,00000000
165855.31,341.569,00000000
165855.32,339.761,00000000
165855.33,340.213,00000000
165855.34,338.858,00000000
165855.35,340.213,00000000
165855.36,339.761,00000000
165855.37,339.761,00000000
165855.38,338.858,00000000
165855.39,338.858,00000000
165855.4,337.954,00000000
165855.41,339.309,00000000
165855.42,340.213,00000000
165855.43,340.665,00000000
165855.44,339.761,00000000
165855.45,339.761,00000000
165855.46,340.213,00000000
165855.47,340.213,00000000
165855.48,340.665,00000000
165855.49,339.761,00000000
165855.5,341.117,00000000
165855.51,342.474,00000000
165855.52,343.378,00000000
165855.53,341.569,00000000
165855.54,340.665,00000000
165855.55,341.569,00000000
165855.56,341.569,00000000
165855.57,342.022,00000000
165855.58,340.213,00000000
165855.59,340.665,00000000
165855.6,340.665,00000000
165855.61,341.569,00000000
165855.62,339.309,00000000
165855.63,341.117,00000000
165855.64,342.022,00000000
165855.65,340.213,00000000
165855.66,340.213,00000000
165855.67,338.858,00000000
165855.68,340.213,00000000
165855.69,340.665,00000000
165855.7,340.665,00000000
165855.71,340.213,00000000
165855.72,338.858,00000000
165855.73,340.665,00000000
165855.74,339.761,00000000
165855.75,339.309,00000000
165855.76,339.309,00000000
165855.77,340.665,00000000
165855.78,339.309,00000000
165855.79,340.665,00000000
165855.8,338.858,00000000
165855.81,338.858,00000000
165855.82,340.213,00000000
165855.83,338.858,00000000
165855.84,339.309,00000000
165855.85,339.761,00000000
165855.86,340.213,00000000
165855.87,339.761,00000000
165855.88,337.954,00000000
165855.89,340.213,00000000
165855.9,340.213,00000000
165855.91,339.309,00000000
165855.92,337.050,00000000
165855.93,339.309,00000000
165855.94,338.858,00000000
165855.95,338.858,00000000
165855.96,338.406,00000000
165855.97,339.309,00000000
165855.98,338.858,00000000
165855.99,339.309,00000000
165856,339.761,00000000
165856.01,337.954,00000000
165856.02,338.858,00000000
165856.03,338.406,00000000
165856.04,338.858,00000000
165856.05,337.954,00000000
165856.06,337.954,00000000
165856.07,339.761,00000000
165856.08,339.309,00000000
165856.09,339.309,00000000
165856.1,338.858,00000000
165856.11,339.761,00000000
165856.12,337.954,00000000
165856.13,339.309,00000000
165856.14,338.858,00000000
165856.15,337.954,00000000
165856.16,337.954,00000000
165856.17,340.213,00000000
165856.18,339.761,00000000
165856.19,338.858,00000000
165856.2,339.761,00000000
165856.21,338.858,00000000
165856.22,341.117,00000000
165856.23,340.213,00000000
165856.24,340.213,00000000
165856.25,339.309,00000000
165856.26,338.858,00000000
165856.27,339.309,00000000
165856.28,338.406,00000000
165856.29,339.761,00000000
165856.3,340.665,00000000
165856.31,339.761,00000000
165856.32,340.213,00000000
165856.33,341.117,00000000
165856.34,339.309,00000000
165856.35,339.761,00000000
165856.36,338.858,00000000
165856.37,339.309,00000000
165856.38,339.761,00000000
165856.39,338.406,00000000
165856.4,337.954,00000000
165856.41,338.406,00000000
165856.42,338.406,00000000
165856.43,339.761,00000000
165856.44,337.502,00000000
165856.45,339.309,00000000
165856.46,337.954,00000000
165856.47,339.309,00000000
165856.48,338.858,00000000
165856.49,339.761,00000000
165856.5,339.309,00000000
165856.51,338.406,00000000
165856.52,340.213,00000000
165856.53,338.406,00000000
165856.54,339.761,00000000
165856.55,339.761,00000000
165856.56,338.406,00000000
165856.57,340.213,00000000
165856.58,338.858,00000000
165856.59,339.309,00000000
165856.6,339.309,00000000
165856.61,338.406,00000000
165856.62,339.761,00000000
165856.63,336.599,00000000
165856.64,338.858,00000000
165856.65,338.858,00000000
165856.66,338.406,00000000
165856.67,337.954,00000000
165856.68,339.761,00000000
165856.69,339.309,00000000
165856.7,338.406,00000000
165856.71,336.599,00000000
165856.72,339.309,00000000
165856.73,336.147,00000000
165856.74,336.599,00000000
165856.75,337.050,00000000
165856.76,335.695,00000000
165856.77,336.599,00000000
165856.78,336.599,00000000
165856.79,338.406,00000000
165856.8,336.599,00000000
165856.81,338.406,00000000
165856.82,337.502,00000000
165856.83,337.050,00000000
165856.84,337.954,00000000
165856.85,337.954,00000000
165856.86,337.954,00000000
165856.87,337.502,00000000
165856.88,337.502,00000000
165856.89,338.406,00000000
165856.9,336.599,00000000
165856.91,337.502,00000000
165856.92,337.502,00000000
165856.93,338.406,00000000
165856.94,336.147,00000000
165856.95,337.050,00000000
165856.96,338.406,00000000
165856.97,337.502,00000000
165856.98,338.858,00000000
165856.99,337.050,00000000
165857,339.309,00000000
165857.01,338.406,00000000
165857.02,338.858,00000000
165857.03,337.502,00000000
165857.04,338.858,00000000
165857.05,337.502,00000000
165857.06,337.954,00000000
165857.07,337.954,00000000
165857.08,337.954,00000000
165857.09,337.050,00000000
165857.1,338.858,00000000
165857.11,338.406,00000000
165857.12,338.858,00000000
165857.13,337.954,00000000
165857.14,338.406,00000000
165857.15,338.858,00000000
165857.16,337.954,00000000
165857.17,337.954,00000000
165857.18,338.406,00000000
165857.19,339.309,00000000
165857.2,338.858,00000000
165857.21,337.954,00000000
165857.22,338.858,00000000
165857.23,338.858,00000000
165857.24,339.309,00000000
165857.25,340.213,00000000
165857.26,339.309,00000000
165857.27,338.858,00000000
165857.28,337.050,00000000
165857.29,339.309,00000000
165857.3,338.858,00000000
165857.31,340.665,00000000
165857.32,338.406,00000000
165857.33,339.761,00000000
165857.34,338.858,00000000
165857.35,339.761,00000000
165857.36,338.858,00000000
165857.37,339.309,00000000
165857.38,339.309,00000000
165857.39,338.406,00000000
165857.4,337.502,00000000
165857.41,338.406,00000000
165857.42,337.954,00000000
165857.43,338.858,00000000
165857.44,337.954,00000000
165857.45,338.406,00000000
165857.46,337.954,00000000
165857.47,337.502,00000000
165857.48,337.502,00000000
165857.49,336.147,00000000
165857.5,340.213,00000000
165857.51,337.050,00000000
165857.52,338.858,00000000
165857.53,337.954,00000000
165857.54,338.406,00000000
165857.55,337.502,00000000
165857.56,337.954,00000000
165857.57,337.050,00000000
165857.58,337.050,00000000
165857.59,339.309,00000000
165857.6,339.309,00000000
165857.61,338.858,00000000
165857.62,337.502,00000000
165857.63,340.213,00000000
165857.64,339.761,00000000
165857.65,338.406,00000000
165857.66,337.502,00000000
165857.67,337.502,00000000
165857.68,338.858,00000000
165857.69,340.213,00000000
165857.7,338.406,00000000
165857.71,338.406,00000000
165857.72,337.954,00000000
165857.73,337.954,00000000
165857.74,337.954,00000000
165857.75,337.050,00000000
165857.76,337.954,00000000
165857.77,337.050,00000000
165857.78,338.406,00000000
165857.79,338.406,00000000
165857.8,339.761,00000000
165857.81,337.954,00000000
165857.82,340.213,00000000
165857.83,339.309,00000000
165857.84,338.406,00000000
165857.85,339.309,00000000
165857.86,339.761,00000000
165857.87,338.406,00000000
165857.88,338.858,00000000
165857.89,337.954,00000000
165857.9,337.954,00000000
165857.91,338.406,00000000
165857.92,337.050,00000000
165857.93,337.502,00000000
165857.94,338.858,00000000
165857.95,339.309,00000000
165857.96,339.309,00000000
165857.97,340.213,00000000
165857.98,336.147,00000000
165857.99,337.954,00000000
165858,337.502,00000000
165858.01,335.695,00000000
165858.02,337.954,00000000
165858.03,337.050,00000000
165858.04,337.954,00000000
165858.05,337.954,00000000
165858.06,338.406,00000000
165858.07,337.954,00000000
165858.08,336.147,00000000
165858.09,339.761,00000000
165858.1,338.406,00000000
165858.11,339.309,00000000
165858.12,338.858,00000000
165858.13,337.502,00000000
165858.14,337.050,00000000
165858.15,337.502,00000000
165858.16,337.954,00000000
165858.17,337.050,00000000
165858.18,337.954,00000000
165858.19,337.954,00000000
165858.2,338.406,00000000
165858.21,337.954,00000000
165858.22,336.599,00000000
165858.23,339.309,00000000
165858.24,336.599,00000000
165858.25,337.050,00000000
165858.26,335.695,00000000
165858.27,337.954,00000000
165858.28,335.244,00000000
165858.29,337.954,00000000
165858.3,337.050,00000000
165858.31,336.147,00000000
165858.32,336.147,00000000
165858.33,336.147,00000000
165858.34,337.050,00000000
165858.35,337.050,00000000
165858.36,338.406,00000000
165858.37,336.147,00000000
165858.38,336.147,00000000
165858.39,337.502,00000000
165858.4,336.599,00000000
165858.41,336.599,00000000
165858.42,337.050,00000000
165858.43,337.954,00000000
165858.44,337.502,00000000
165858.45,337.502,00000000
165858.46,337.502,00000000
165858.47,337.050,00000000
165858.48,337.050,00000000
165858.49,336.599,00000000
165858.5,336.147,00000000
165858.51,337.050,00000000
165858.52,337.050,00000000
165858.53,336.147,00000000
165858.54,338.406,00000000
165858.55,338.858,00000000
165858.56,337.954,00000000
165858.57,337.502,00000000
165858.58,336.147,00000000
165858.59,338.406,00000000
165858.6,337.954,00000000
165858.61,335.244,00000000
165858.62,336.599,00000000
165858.63,335.244,00000000
165858.64,336.147,00000000
165858.65,334.341,00000000
165858.66,335.695,00000000
165858.67,337.502,00000000
165858.68,337.050,00000000
165858.69,337.502,00000000
165858.7,337.502,00000000
165858.71,336.147,00000000
165858.72,335.244,00000000
165858.73,336.599,00000000
165858.74,336.599,00000000
165858.75,336.599,00000000
165858.76,337.050,00000000
165858.77,337.502,00000000
165858.78,333.889,00000000
165858.79,337.050,00000000
165858.8,336.599,00000000
165858.81,337.050,00000000
165858.82,336.147,00000000
165858.83,334.341,00000000
165858.84,337.502,00000000
165858.85,335.244,00000000
165858.86,336.147,00000000
165858.87,334.341,00000000
165858.88,334.792,00000000
165858.89,336.599,00000000
165858.9,335.695,00000000
165858.91,335.244,00000000
165858.92,337.502,00000000
165858.93,336.147,00000000
165858.94,337.954,00000000
165858.95,337.502,00000000
165858.96,335.695,00000000
165858.97,336.147,00000000
165858.98,336.599,00000000
165858.99,336.147,00000000
165859,335.244,00000000
165859.01,337.502,00000000
165859.02,336.147,00000000
165859.03,335.695,00000000
165859.04,337.050,00000000
165859.05,337.050,00000000
165859.06,335.244,00000000
165859.07,337.050,00000000
165859.08,337.502,00000000
165859.09,336.147,00000000
165859.1,337.954,00000000
165859.11,336.599,00000000
165859.12,339.309,00000000
165859.13,334.341,00000000
165859.14,336.147,00000000
165859.15,336.147,00000000
165859.16,336.147,00000000
165859.17,337.954,00000000
165859.18,337.954,00000000
165859.19,336.147,00000000
165859.2,337.050,00000000
165859.21,337.050,00000000
165859.22,335.695,00000000
165859.23,334.341,00000000
165859.24,336.599,00000000
165859.25,336.599,00000000
165859.26,336.147,00000000
165859.27,336.599,00000000
165859.28,334.792,00000000
165859.29,336.599,00000000
165859.3,337.502,00000000
165859.31,336.599,00000000
165859.32,337.502,00000000
165859.33,337.050,00000000
165859.34,336.599,00000000
165859.35,335.244,00000000
165859.36,337.502,00000000
165859.37,336.599,00000000
165859.38,337.502,00000000
165859.39,335.244,00000000
165859.4,334.341,00000000
165859.41,335.244,00000000
165859.42,338.406,00000000
165859.43,336.599,00000000
165859.44,337.502,00000000
165859.45,337.502,00000000
165859.46,337.050,00000000
165859.47,337.502,00000000
165859.48,335.695,00000000
165859.49,338.406,00000000
165859.5,336.147,00000000
165859.51,335.695,00000000
165859.52,337.954,00000000
165859.53,334.341,00000000
165859.54,335.695,00000000
165859.55,338.406,00000000
165859.56,336.599,00000000
165859.57,336.147,00000000
165859.58,338.406,00000000
165859.59,335.695,00000000
165859.6,336.147,00000000
165859.61,336.599,00000000
165859.62,337.050,00000000
165859.63,336.147,00000000
165859.64,337.502,00000000
165859.65,335.695,00000000
165859.66,336.147,00000000
165859.67,337.502,00000000
165859.68,335.695,00000000
165859.69,337.502,00000000
165859.7,337.502,00000000
165859.71,337.050,00000000
165859.72,335.695,00000000
165859.73,336.599,00000000
165859.74,336.599,00000000
165859.75,335.695,00000000
165859.76,336.599,00000000
165859.77,335.244,00000000
165859.78,334.341,00000000
165859.79,337.954,00000000
165859.8,336.599,00000000
165859.81,337.502,00000000
165859.82,337.954,00000000
165859.83,338.406,00000000
165859.84,337.502,00000000
165859.85,337.050,00000000
165859.86,338.858,00000000
165859.87,339.309,00000000
165859.88,338.858,00000000
165859.89,339.761,00000000
165859.9,337.502,00000000
165859.91,335.695,00000000
165859.92,337.954,00000000
165859.93,335.695,00000000
165859.94,336.147,00000000
165859.95,336.599,00000000
165859.96,338.406,00000000
165859.97,337.050,00000000
165859.98,338.406,00000000
165859.99,337.954,00000000
165860,338.858,00000000
165860.01,338.406,00000000
165860.02,338.406,00000000
165860.03,336.147,00000000
165860.04,338.406,00000000
165860.05,340.213,00000000
165860.06,337.954,00000000
165860.07,340.213,00000000
165860.08,338.406,00000000
165860.09,340.213,00000000
165860.1,339.309,00000000
165860.11,339.761,00000000
165860.12,338.858,00000000
165860.13,339.309,00000000
165860.14,339.309,00000000
165860.15,337.502,00000000
165860.16,337.050,00000000
165860.17,338.406,00000000
165860.18,339.309,00000000
165860.19,337.502,00000000
165860.2,337.954,00000000
165860.21,335.695,00000000
165860.22,337.050,00000000
165860.23,336.147,00000000
165860.24,337.050,00000000
165860.25,338.406,00000000
165860.26,337.502,00000000
165860.27,338.406,00000000
165860.28,335.695,00000000
165860.29,338.858,00000000
165860.3,338.406,00000000
165860.31,336.147,00000000
165860.32,336.599,00000000
165860.33,338.858,00000000
165860.34,338.406,00000000
165860.35,339.761,00000000
165860.36,338.858,00000000
165860.37,338.858,00000000
165860.38,338.406,00000000
165860.39,337.954,00000000
165860.4,337.954,00000000
165860.41,335.244,00000000
165860.42,338.406,00000000
165860.43,338.406,00000000
165860.44,337.050,00000000
165860.45,338.858,00000000
165860.46,338.406,00000000
165860.47,337.502,00000000
165860.48,336.599,00000000
165860.49,337.050,00000000
165860.5,335.244,00000000
165860.51,336.147,00000000
165860.52,337.954,00000000
165860.53,335.695,00000000
165860.54,337.954,00000000
165860.55,338.406,00000000
165860.56,337.502,00000000
165860.57,337.954,00000000
165860.58,339.309,00000000
165860.59,337.502,00000000
165860.6,338.406,00000000
165860.61,337.502,00000000
165860.62,337.954,00000000
165860.63,339.761,00000000
165860.64,337.502,00000000
165860.65,337.954,00000000
165860.66,338.406,00000000
165860.67,338.406,00000000
165860.68,337.954,00000000
165860.69,336.147,00000000
165860.7,337.954,00000000
165860.71,336.147,00000000
165860.72,337.050,00000000
165860.73,337.502,00000000
165860.74,337.502,00000000
165860.75,337.050,00000000
165860.76,337.502,00000000
165860.77,337.954,00000000
165860.78,336.147,00000000
165860.79,337.050,00000000
165860.8,337.954,00000000
165860.81,337.050,00000000
165860.82,336.599,00000000
165860.83,336.147,00000000
165860.84,337.050,00000000
165860.85,336.599,00000000
165860.86,337.502,00000000
165860.87,337.954,00000000
165860.88,336.147,00000000
165860.89,337.050,00000000
165860.9,337.954,00000000
165860.91,338.406,00000000
165860.92,339.309,00000000
165860.93,337.502,00000000
165860.94,336.147,00000000
165860.95,336.599,00000000
165860.96,336.599,00000000
165860.97,335.695,00000000
165860.98,335.695,00000000
165860.99,336.147,00000000
165861,335.695,00000000
165861.01,334.341,00000000
165861.02,335.695,00000000
165861.03,334.792,00000000
165861.04,337.954,00000000
165861.05,336.147,00000000
165861.06,335.695,00000000
165861.07,334.341,00000000
165861.08,335.244,00000000
165861.09,335.695,00000000
165861.1,336.599,00000000
165861.11,336.599,00000000
165861.12,336.599,00000000
165861.13,334.792,00000000
165861.14,336.599,00000000
165861.15,334.341,00000000
165861.16,333.889,00000000
165861.17,336.599,00000000
165861.18,334.341,00000000
165861.19,335.695,00000000
165861.2,334.341,00000000
165861.21,336.147,00000000
165861.22,335.695,00000000
165861.23,335.244,00000000
165861.24,334.792,00000000
165861.25,336.599,00000000
165861.26,334.341,00000000
165861.27,335.695,00000000
165861.28,336.147,00000000
165861.29,336.147,00000000
165861.3,337.050,00000000
165861.31,337.050,00000000
165861.32,337.954,00000000
165861.33,335.695,00000000
165861.34,335.244,00000000
165861.35,334.792,00000000
165861.36,336.147,00000000
165861.37,334.341,00000000
165861.38,335.244,00000000
165861.39,336.147,00000000
165861.4,334.792,00000000
165861.41,335.695,00000000
165861.42,336.147,00000000
165861.43,335.695,00000000
165861.44,334.792,00000000
165861.45,334.341,00000000
165861.46,333.438,00000000
165861.47,334.341,00000000
165861.48,333.438,00000000
165861.49,332.535,00000000
165861.5,334.792,00000000
165861.51,335.244,00000000
165861.52,334.792,00000000
165861.53,330.730,00000000
165861.54,334.792,00000000
165861.55,334.341,00000000
165861.56,334.792,00000000
165861.57,333.889,00000000
165861.58,334.792,00000000
165861.59,335.244,00000000
165861.6,336.599,00000000
165861.61,334.341,00000000
165861.62,336.599,00000000
165861.63,333.889,00000000
165861.64,334.341,00000000
165861.65,333.889,00000000
165861.66,332.535,00000000
165861.67,335.695,00000000
165861.68,334.341,00000000
165861.69,335.244,00000000
165861.7,334.341,00000000
165861.71,334.341,00000000
165861.72,334.792,00000000
165861.73,332.535,00000000
165861.74,334.341,00000000
165861.75,334.341,00000000
165861.76,334.341,00000000
165861.77,334.792,00000000
165861.78,332.987,00000000
165861.79,334.341,00000000
165861.8,332.535,00000000
165861.81,334.792,00000000
165861.82,333.889,00000000
165861.83,335.244,00000000
