Timestamp(ms),Current(uA),D0-D7
39640.83,232.849,00000000
39640.84,235.063,00000000
39640.85,236.392,00000000
39640.86,234.620,00000000
39640.87,234.178,00000000
39640.88,234.178,00000000
39640.89,233.292,00000000
39640.9,235.063,00000000
39640.91,234.178,00000000
39640.92,236.392,00000000
39640.93,235.949,00000000
39640.94,236.835,00000000
39640.95,234.620,00000000
39640.96,235.949,00000000
39640.97,236.835,00000000
39640.98,238.165,00000000
39640.99,237.278,00000000
39641,237.278,00000000
39641.01,237.722,00000000
39641.02,238.165,00000000
39641.03,238.608,00000000
39641.04,237.278,00000000
39641.05,237.278,00000000
39641.06,236.835,00000000
39641.07,238.165,00000000
39641.08,237.278,00000000
39641.09,239.938,00000000
39641.1,238.608,00000000
39641.11,239.051,00000000
39641.12,238.608,00000000
39641.13,239.494,00000000
39641.14,236.835,00000000
39641.15,237.722,00000000
39641.16,237.278,00000000
39641.17,237.722,00000000
39641.18,238.165,00000000
39641.19,238.165,00000000
39641.2,236.835,00000000
39641.21,237.722,00000000
39641.22,237.722,00000000
39641.23,238.165,00000000
39641.24,237.722,00000000
39641.25,237.722,00000000
39641.26,237.278,00000000
39641.27,238.165,00000000
39641.28,237.722,00000000
39641.29,237.722,00000000
39641.3,238.608,00000000
39641.31,238.165,00000000
39641.32,239.051,00000000
39641.33,237.722,00000000
39641.34,238.165,00000000
39641.35,238.608,00000000
39641.36,239.938,00000000
39641.37,239.494,00000000
39641.38,240.381,00000000
39641.39,239.938,00000000
39641.4,240.825,00000000
39641.41,239.938,00000000
39641.42,240.381,00000000
39641.43,240.381,00000000
39641.44,239.938,00000000
39641.45,241.711,00000000
39641.46,240.825,00000000
39641.47,243.486,00000000
39641.48,243.042,00000000
39641.49,242.155,00000000
39641.5,241.711,00000000
39641.51,243.042,00000000
39641.52,243.042,00000000
39641.53,242.155,00000000
39641.54,244.373,00000000
39641.55,242.598,00000000
39641.56,243.042,00000000
39641.57,243.042,00000000
39641.58,241.711,00000000
39641.59,243.929,00000000
39641.6,243.929,00000000
39641.61,242.598,00000000
39641.62,243.486,00000000
39641.63,243.042,00000000
39641.64,241.711,00000000
39641.65,244.373,00000000
39641.66,243.929,00000000
39641.67,242.598,00000000
39641.68,242.598,00000000
39641.69,241.268,00000000
39641.7,243.486,00000000
39641.71,242.155,00000000
39641.72,243.929,00000000
39641.73,243.486,00000000
39641.74,243.042,00000000
39641.75,245.261,00000000
39641.76,244.817,00000000
39641.77,244.373,00000000
39641.78,245.261,00000000
39641.79,243.929,00000000
39641.8,244.373,00000000
39641.81,245.261,00000000
39641.82,244.817,00000000
39641.83,245.261,00000000
39641.84,246.148,00000000
39641.85,247.036,00000000
39641.86,245.704,00000000
39641.87,245.704,00000000
39641.88,246.592,00000000
39641.89,246.148,00000000
39641.9,247.036,00000000
39641.91,247.036,00000000
39641.92,246.592,00000000
39641.93,245.261,00000000
39641.94,245.704,00000000
39641.95,245.261,00000000
39641.96,244.817,00000000
39641.97,245.704,00000000
39641.98,247.036,00000000
39641.99,247.036,00000000
39642,247.924,00000000
39642.01,248.368,00000000
39642.02,247.924,00000000
39642.03,247.036,00000000
39642.04,247.480,00000000
39642.05,247.480,00000000
39642.06,247.036,00000000
39642.07,247.924,00000000
39642.08,248.812,00000000
39642.09,248.812,00000000
39642.1,246.592,00000000
39642.11,246.148,00000000
39642.12,247.036,00000000
39642.13,247.480,00000000
39642.14,247.480,00000000
39642.15,247.924,00000000
39642.16,246.592,00000000
39642.17,247.036,00000000
39642.18,247.036,00000000
39642.19,248.812,00000000
39642.2,245.704,00000000
39642.21,247.480,00000000
39642.22,249.701,00000000
39642.23,248.812,00000000
39642.24,247.924,00000000
39642.25,248.368,00000000
39642.26,248.812,00000000
39642.27,248.812,00000000
39642.28,249.256,00000000
39642.29,248.368,00000000
39642.3,249.701,00000000
39642.31,247.924,00000000
39642.32,248.368,00000000
39642.33,247.924,00000000
39642.34,249.701,00000000
39642.35,249.701,00000000
39642.36,250.589,00000000
39642.37,249.701,00000000
39642.38,247.924,00000000
39642.39,249.701,00000000
39642.4,249.256,00000000
39642.41,249.256,00000000
39642.42,250.589,00000000
39642.43,250.145,00000000
39642.44,250.145,00000000
39642.45,250.589,00000000
39642.46,251.033,00000000
39642.47,250.145,00000000
39642.48,251.478,00000000
39642.49,252.366,00000000
39642.5,252.366,00000000
39642.51,251.033,00000000
39642.52,250.589,00000000
39642.53,251.478,00000000
39642.54,250.145,00000000
39642.55,252.366,00000000
39642.56,250.145,00000000
39642.57,250.145,00000000
39642.58,250.589,00000000
39642.59,251.922,00000000
39642.6,251.922,00000000
39642.61,251.478,00000000
39642.62,251.922,00000000
39642.63,252.366,00000000
39642.64,251.478,00000000
39642.65,252.366,00000000
39642.66,251.478,00000000
39642.67,251.478,00000000
39642.68,251.478,00000000
39642.69,252.366,00000000
39642.7,250.589,00000000
39642.71,251.033,00000000
39642.72,251.478,00000000
39642.73,252.366,00000000
39642.74,251.922,00000000
39642.75,253.700,00000000
39642.76,253.255,00000000
39642.77,251.922,00000000
39642.78,253.700,00000000
39642.79,252.811,00000000
39642.8,253.700,00000000
39642.81,252.366,00000000
39642.82,254.589,00000000
39642.83,251.922,00000000
39642.84,254.144,00000000
39642.85,253.255,00000000
39642.86,253.255,00000000
39642.87,253.255,00000000
39642.88,254.144,00000000
39642.89,251.922,00000000
39642.9,252.811,00000000
39642.91,252.366,00000000
39642.92,251.033,00000000
39642.93,255.034,00000000
39642.94,252.366,00000000
39642.95,252.811,00000000
39642.96,252.366,00000000
39642.97,253.700,00000000
39642.98,253.255,00000000
39642.99,253.255,00000000
39643,253.255,00000000
39643.01,254.589,00000000
39643.02,255.923,00000000
39643.03,255.478,00000000
39643.04,254.589,00000000
39643.05,255.478,00000000
39643.06,255.034,00000000
39643.07,253.700,00000000
39643.08,254.144,00000000
39643.09,255.034,00000000
39643.1,253.700,00000000
39643.11,254.589,00000000
39643.12,255.923,00000000
39643.13,254.144,00000000
39643.14,253.700,00000000
39643.15,254.589,00000000
39643.16,253.255,00000000
39643.17,255.034,00000000
39643.18,255.923,00000000
39643.19,255.034,00000000
39643.2,255.923,00000000
39643.21,255.923,00000000
39643.22,256.813,00000000
39643.23,255.034,00000000
39643.24,255.923,00000000
39643.25,255.478,00000000
39643.26,257.702,00000000
39643.27,256.813,00000000
39643.28,255.923,00000000
39643.29,257.702,00000000
39643.3,256.813,00000000
39643.31,256.813,00000000
39643.32,256.368,00000000
39643.33,255.034,00000000
39643.34,256.813,00000000
39643.35,257.257,00000000
39643.36,256.368,00000000
39643.37,257.257,00000000
39643.38,255.478,00000000
39643.39,256.813,00000000
39643.4,257.257,00000000
39643.41,257.257,00000000
39643.42,255.923,00000000
39643.43,257.702,00000000
39643.44,256.813,00000000
39643.45,255.478,00000000
39643.46,256.813,00000000
39643.47,256.368,00000000
39643.48,256.368,00000000
39643.49,256.368,00000000
39643.5,255.478,00000000
39643.51,256.368,00000000
39643.52,256.368,00000000
39643.53,256.368,00000000
39643.54,255.478,00000000
39643.55,255.034,00000000
39643.56,255.478,00000000
39643.57,256.368,00000000
39643.58,255.034,00000000
39643.59,256.368,00000000
39643.6,257.257,00000000
39643.61,256.368,00000000
39643.62,255.478,00000000
39643.63,256.813,00000000
39643.64,255.923,00000000
39643.65,256.813,00000000
39643.66,255.034,00000000
39643.67,257.702,00000000
39643.68,255.478,00000000
39643.69,255.923,00000000
39643.7,254.589,00000000
39643.71,254.589,00000000
39643.72,256.813,00000000
39643.73,256.368,00000000
39643.74,255.034,00000000
39643.75,257.257,00000000
39643.76,256.368,00000000
39643.77,259.482,00000000
39643.78,255.923,00000000
39643.79,258.592,00000000
39643.8,257.257,00000000
39643.81,257.257,00000000
39643.82,259.037,00000000
39643.83,256.813,00000000
39643.84,257.702,00000000
39643.85,257.257,00000000
